,from_dataset,from_action_idx,from_action_name,to_dataset,to_action_idx,to_action_name,relation
1135,kinetics700,401,playing_harp,activitynet,125,Playing_violin,similar
1136,kinetics700,403,playing_keyboard,activitynet,103,Playing_accordion,similar
1137,kinetics700,403,playing_keyboard,activitynet,105,Playing_bagpipes,similar
1138,kinetics700,403,playing_keyboard,activitynet,108,Playing_congas,similar
1139,kinetics700,403,playing_keyboard,activitynet,109,Playing_drums,similar
1140,kinetics700,403,playing_keyboard,activitynet,111,Playing_flauta,similar
1141,kinetics700,403,playing_keyboard,activitynet,112,Playing_guitarra,similar
1142,kinetics700,403,playing_keyboard,activitynet,113,Playing_harmonica,similar
1143,kinetics700,403,playing_keyboard,activitynet,117,Playing_piano,similar
1144,kinetics700,403,playing_keyboard,activitynet,122,Playing_saxophone,similar
1145,kinetics700,403,playing_keyboard,activitynet,125,Playing_violin,similar
1146,kinetics700,406,playing_lute,activitynet,103,Playing_accordion,similar
1147,kinetics700,406,playing_lute,activitynet,105,Playing_bagpipes,similar
1148,kinetics700,406,playing_lute,activitynet,108,Playing_congas,similar
1149,kinetics700,406,playing_lute,activitynet,109,Playing_drums,similar
1150,kinetics700,406,playing_lute,activitynet,111,Playing_flauta,similar
1151,kinetics700,406,playing_lute,activitynet,112,Playing_guitarra,similar
1152,kinetics700,406,playing_lute,activitynet,113,Playing_harmonica,similar
1153,kinetics700,406,playing_lute,activitynet,117,Playing_piano,similar
1154,kinetics700,406,playing_lute,activitynet,122,Playing_saxophone,similar
1155,kinetics700,406,playing_lute,activitynet,125,Playing_violin,similar
1156,kinetics700,408,playing_maracas,activitynet,103,Playing_accordion,similar
1157,kinetics700,408,playing_maracas,activitynet,105,Playing_bagpipes,similar
1158,kinetics700,408,playing_maracas,activitynet,108,Playing_congas,similar
1159,kinetics700,408,playing_maracas,activitynet,109,Playing_drums,similar
1160,kinetics700,408,playing_maracas,activitynet,111,Playing_flauta,similar
1161,kinetics700,408,playing_maracas,activitynet,112,Playing_guitarra,similar
1162,kinetics700,408,playing_maracas,activitynet,113,Playing_harmonica,similar
1163,kinetics700,408,playing_maracas,activitynet,117,Playing_piano,similar
1164,kinetics700,408,playing_maracas,activitynet,122,Playing_saxophone,similar
1165,kinetics700,408,playing_maracas,activitynet,125,Playing_violin,similar
1166,kinetics700,412,playing_nose_flute,activitynet,103,Playing_accordion,similar
1167,kinetics700,412,playing_nose_flute,activitynet,105,Playing_bagpipes,similar
1168,kinetics700,412,playing_nose_flute,activitynet,108,Playing_congas,similar
1169,kinetics700,412,playing_nose_flute,activitynet,109,Playing_drums,similar
1170,kinetics700,412,playing_nose_flute,activitynet,111,Playing_flauta,similar
1171,kinetics700,412,playing_nose_flute,activitynet,112,Playing_guitarra,similar
1172,kinetics700,412,playing_nose_flute,activitynet,113,Playing_harmonica,similar
1173,kinetics700,412,playing_nose_flute,activitynet,117,Playing_piano,similar
1174,kinetics700,412,playing_nose_flute,activitynet,122,Playing_saxophone,similar
1175,kinetics700,412,playing_nose_flute,activitynet,125,Playing_violin,similar
1176,kinetics700,413,playing_oboe,activitynet,103,Playing_accordion,similar
1177,kinetics700,413,playing_oboe,activitynet,105,Playing_bagpipes,similar
1178,kinetics700,413,playing_oboe,activitynet,108,Playing_congas,similar
1179,kinetics700,413,playing_oboe,activitynet,109,Playing_drums,similar
1180,kinetics700,413,playing_oboe,activitynet,111,Playing_flauta,similar
1181,kinetics700,413,playing_oboe,activitynet,112,Playing_guitarra,similar
1182,kinetics700,413,playing_oboe,activitynet,113,Playing_harmonica,similar
1183,kinetics700,413,playing_oboe,activitynet,117,Playing_piano,similar
1184,kinetics700,413,playing_oboe,activitynet,122,Playing_saxophone,similar
1185,kinetics700,413,playing_oboe,activitynet,125,Playing_violin,similar
1186,kinetics700,414,playing_ocarina,activitynet,103,Playing_accordion,similar
1187,kinetics700,414,playing_ocarina,activitynet,105,Playing_bagpipes,similar
1188,kinetics700,414,playing_ocarina,activitynet,108,Playing_congas,similar
1189,kinetics700,414,playing_ocarina,activitynet,109,Playing_drums,similar
1190,kinetics700,414,playing_ocarina,activitynet,111,Playing_flauta,similar
1191,kinetics700,414,playing_ocarina,activitynet,112,Playing_guitarra,similar
1192,kinetics700,414,playing_ocarina,activitynet,113,Playing_harmonica,similar
1193,kinetics700,414,playing_ocarina,activitynet,117,Playing_piano,similar
1194,kinetics700,414,playing_ocarina,activitynet,122,Playing_saxophone,similar
1195,kinetics700,414,playing_ocarina,activitynet,125,Playing_violin,similar
1196,kinetics700,415,playing_organ,activitynet,103,Playing_accordion,similar
1197,kinetics700,415,playing_organ,activitynet,105,Playing_bagpipes,similar
1198,kinetics700,415,playing_organ,activitynet,108,Playing_congas,similar
1199,kinetics700,415,playing_organ,activitynet,109,Playing_drums,similar
1200,kinetics700,415,playing_organ,activitynet,111,Playing_flauta,similar
1201,kinetics700,415,playing_organ,activitynet,112,Playing_guitarra,similar
1202,kinetics700,415,playing_organ,activitynet,113,Playing_harmonica,similar
1203,kinetics700,415,playing_organ,activitynet,117,Playing_piano,similar
1204,kinetics700,415,playing_organ,activitynet,122,Playing_saxophone,similar
1205,kinetics700,415,playing_organ,activitynet,125,Playing_violin,similar
1206,kinetics700,417,playing_pan_pipes,activitynet,103,Playing_accordion,similar
1207,kinetics700,417,playing_pan_pipes,activitynet,105,Playing_bagpipes,similar
1208,kinetics700,417,playing_pan_pipes,activitynet,108,Playing_congas,similar
1209,kinetics700,417,playing_pan_pipes,activitynet,109,Playing_drums,similar
1210,kinetics700,417,playing_pan_pipes,activitynet,111,Playing_flauta,similar
1211,kinetics700,417,playing_pan_pipes,activitynet,112,Playing_guitarra,similar
1212,kinetics700,417,playing_pan_pipes,activitynet,113,Playing_harmonica,similar
1213,kinetics700,417,playing_pan_pipes,activitynet,117,Playing_piano,similar
1214,kinetics700,417,playing_pan_pipes,activitynet,122,Playing_saxophone,similar
1215,kinetics700,417,playing_pan_pipes,activitynet,125,Playing_violin,similar
1216,kinetics700,418,playing_piano,activitynet,103,Playing_accordion,similar
1217,kinetics700,418,playing_piano,activitynet,105,Playing_bagpipes,similar
1218,kinetics700,418,playing_piano,activitynet,108,Playing_congas,similar
1219,kinetics700,418,playing_piano,activitynet,109,Playing_drums,similar
1220,kinetics700,418,playing_piano,activitynet,111,Playing_flauta,similar
1221,kinetics700,418,playing_piano,activitynet,112,Playing_guitarra,similar
1222,kinetics700,418,playing_piano,activitynet,113,Playing_harmonica,similar
1223,kinetics700,418,playing_piano,activitynet,117,Playing_piano,equal
1224,kinetics700,418,playing_piano,activitynet,122,Playing_saxophone,similar
1225,kinetics700,418,playing_piano,activitynet,125,Playing_violin,similar
1226,kinetics700,419,playing_piccolo,activitynet,103,Playing_accordion,similar
1227,kinetics700,419,playing_piccolo,activitynet,105,Playing_bagpipes,similar
1228,kinetics700,419,playing_piccolo,activitynet,108,Playing_congas,similar
1229,kinetics700,419,playing_piccolo,activitynet,109,Playing_drums,similar
1230,kinetics700,419,playing_piccolo,activitynet,111,Playing_flauta,similar
1231,kinetics700,419,playing_piccolo,activitynet,112,Playing_guitarra,similar
1232,kinetics700,419,playing_piccolo,activitynet,113,Playing_harmonica,similar
1233,kinetics700,419,playing_piccolo,activitynet,117,Playing_piano,similar
1234,kinetics700,419,playing_piccolo,activitynet,122,Playing_saxophone,similar
1235,kinetics700,419,playing_piccolo,activitynet,125,Playing_violin,similar
1236,kinetics700,424,playing_recorder,activitynet,103,Playing_accordion,similar
1237,kinetics700,424,playing_recorder,activitynet,105,Playing_bagpipes,similar
1238,kinetics700,424,playing_recorder,activitynet,108,Playing_congas,similar
1239,kinetics700,424,playing_recorder,activitynet,109,Playing_drums,similar
1240,activitynet,111,Playing_flauta,kinetics700,424,playing_recorder,is-a
1241,kinetics700,424,playing_recorder,activitynet,112,Playing_guitarra,similar
1242,kinetics700,424,playing_recorder,activitynet,113,Playing_harmonica,similar
1243,kinetics700,424,playing_recorder,activitynet,117,Playing_piano,similar
1244,kinetics700,424,playing_recorder,activitynet,122,Playing_saxophone,similar
1245,kinetics700,424,playing_recorder,activitynet,125,Playing_violin,similar
1246,kinetics700,428,playing_saxophone,activitynet,103,Playing_accordion,similar
1247,kinetics700,428,playing_saxophone,activitynet,105,Playing_bagpipes,similar
1248,kinetics700,428,playing_saxophone,activitynet,108,Playing_congas,similar
1249,kinetics700,428,playing_saxophone,activitynet,109,Playing_drums,similar
1250,kinetics700,428,playing_saxophone,activitynet,111,Playing_flauta,similar
1251,kinetics700,428,playing_saxophone,activitynet,112,Playing_guitarra,similar
1252,kinetics700,428,playing_saxophone,activitynet,113,Playing_harmonica,similar
1253,kinetics700,428,playing_saxophone,activitynet,117,Playing_piano,similar
1254,kinetics700,428,playing_saxophone,activitynet,122,Playing_saxophone,equal
1255,kinetics700,428,playing_saxophone,activitynet,125,Playing_violin,similar
1256,kinetics700,434,playing_trombone,activitynet,103,Playing_accordion,similar
1257,kinetics700,434,playing_trombone,activitynet,105,Playing_bagpipes,similar
1258,kinetics700,434,playing_trombone,activitynet,108,Playing_congas,similar
1259,kinetics700,434,playing_trombone,activitynet,109,Playing_drums,similar
1260,kinetics700,434,playing_trombone,activitynet,111,Playing_flauta,similar
1261,kinetics700,434,playing_trombone,activitynet,112,Playing_guitarra,similar
1262,kinetics700,434,playing_trombone,activitynet,113,Playing_harmonica,similar
1263,kinetics700,434,playing_trombone,activitynet,117,Playing_piano,similar
1264,kinetics700,434,playing_trombone,activitynet,122,Playing_saxophone,similar
1265,kinetics700,434,playing_trombone,activitynet,125,Playing_violin,similar
1266,activitynet,53,Drum_corps,kinetics700,435,playing_trumpet,is-a
1267,kinetics700,435,playing_trumpet,activitynet,103,Playing_accordion,similar
1268,kinetics700,435,playing_trumpet,activitynet,105,Playing_bagpipes,similar
1269,kinetics700,435,playing_trumpet,activitynet,108,Playing_congas,similar
1270,kinetics700,435,playing_trumpet,activitynet,109,Playing_drums,similar
1271,kinetics700,435,playing_trumpet,activitynet,111,Playing_flauta,similar
1272,kinetics700,435,playing_trumpet,activitynet,112,Playing_guitarra,similar
1273,kinetics700,435,playing_trumpet,activitynet,113,Playing_harmonica,similar
1274,kinetics700,435,playing_trumpet,activitynet,117,Playing_piano,similar
1275,kinetics700,435,playing_trumpet,activitynet,122,Playing_saxophone,similar
1276,kinetics700,435,playing_trumpet,activitynet,125,Playing_violin,similar
1277,kinetics700,436,playing_ukulele,activitynet,103,Playing_accordion,similar
1278,kinetics700,436,playing_ukulele,activitynet,105,Playing_bagpipes,similar
1279,kinetics700,436,playing_ukulele,activitynet,108,Playing_congas,similar
1280,kinetics700,436,playing_ukulele,activitynet,109,Playing_drums,similar
1281,kinetics700,436,playing_ukulele,activitynet,111,Playing_flauta,similar
1282,kinetics700,436,playing_ukulele,activitynet,112,Playing_guitarra,similar
1283,kinetics700,436,playing_ukulele,activitynet,113,Playing_harmonica,similar
1284,kinetics700,436,playing_ukulele,activitynet,117,Playing_piano,similar
1285,kinetics700,436,playing_ukulele,activitynet,122,Playing_saxophone,similar
1286,kinetics700,436,playing_ukulele,activitynet,125,Playing_violin,similar
1287,kinetics700,437,playing_violin,activitynet,103,Playing_accordion,similar
1288,kinetics700,437,playing_violin,activitynet,105,Playing_bagpipes,similar
1289,kinetics700,437,playing_violin,activitynet,108,Playing_congas,similar
1290,kinetics700,437,playing_violin,activitynet,109,Playing_drums,similar
1291,kinetics700,437,playing_violin,activitynet,111,Playing_flauta,similar
1292,kinetics700,437,playing_violin,activitynet,112,Playing_guitarra,similar
1293,kinetics700,437,playing_violin,activitynet,113,Playing_harmonica,similar
1294,kinetics700,437,playing_violin,activitynet,117,Playing_piano,similar
1295,kinetics700,437,playing_violin,activitynet,122,Playing_saxophone,similar
1296,kinetics700,437,playing_violin,activitynet,125,Playing_violin,equal
1297,kinetics700,440,playing_xylophone,activitynet,103,Playing_accordion,similar
1298,kinetics700,440,playing_xylophone,activitynet,105,Playing_bagpipes,similar
1299,kinetics700,440,playing_xylophone,activitynet,108,Playing_congas,similar
1300,kinetics700,440,playing_xylophone,activitynet,109,Playing_drums,similar
1301,kinetics700,440,playing_xylophone,activitynet,111,Playing_flauta,similar
1302,kinetics700,440,playing_xylophone,activitynet,112,Playing_guitarra,similar
1303,kinetics700,440,playing_xylophone,activitynet,113,Playing_harmonica,similar
1304,kinetics700,440,playing_xylophone,activitynet,117,Playing_piano,similar
1305,kinetics700,440,playing_xylophone,activitynet,122,Playing_saxophone,similar
1306,kinetics700,440,playing_xylophone,activitynet,125,Playing_violin,similar
1307,activitynet,112,Playing_guitarra,kinetics700,611,tapping_guitar,is-a
1308,kinetics700,397,playing_gong,activitynet,103,Playing_accordion,similar
1309,kinetics700,397,playing_gong,activitynet,105,Playing_bagpipes,similar
1310,kinetics700,397,playing_gong,activitynet,108,Playing_congas,similar
1311,kinetics700,397,playing_gong,activitynet,109,Playing_drums,similar
1312,kinetics700,397,playing_gong,activitynet,111,Playing_flauta,similar
1313,kinetics700,397,playing_gong,activitynet,112,Playing_guitarra,similar
1314,kinetics700,397,playing_gong,activitynet,113,Playing_harmonica,similar
1315,kinetics700,397,playing_gong,activitynet,117,Playing_piano,similar
1316,kinetics700,397,playing_gong,activitynet,122,Playing_saxophone,similar
1317,kinetics700,397,playing_gong,activitynet,125,Playing_violin,similar
1318,kinetics700,693,wrapping_present,activitynet,198,Wrapping_presents,equal
1319,activitynet,49,Doing_nails,kinetics700,142,cutting_nails,is-a
1320,kinetics700,673,washing_feet,activitynet,192,Washing_face,similar
1321,kinetics700,673,washing_feet,activitynet,193,Washing_hands,similar
1322,kinetics700,675,washing_hands,activitynet,192,Washing_face,similar
1323,kinetics700,675,washing_hands,activitynet,193,Washing_hands,equal
1324,kinetics700,151,dealing_cards,activitynet,107,Playing_blackjack,is-a
1325,kinetics700,212,flying_kite,activitynet,81,Kite_flying,equal
1326,kinetics700,249,hopscotch,activitynet,72,Hopscotch,equal
1327,kinetics700,380,playing_beer_pong,activitynet,10,Beer_pong,equal
1328,kinetics700,380,playing_beer_pong,activitynet,104,Playing_badminton,similar
1329,kinetics700,380,playing_beer_pong,activitynet,106,Playing_beach_volleyball,similar
1330,kinetics700,380,playing_beer_pong,activitynet,107,Playing_blackjack,similar
1331,kinetics700,380,playing_beer_pong,activitynet,110,Playing_field_hockey,similar
1332,kinetics700,380,playing_beer_pong,activitynet,114,Playing_ice_hockey,similar
1333,kinetics700,380,playing_beer_pong,activitynet,115,Playing_kickball,similar
1334,kinetics700,380,playing_beer_pong,activitynet,116,Playing_lacrosse,similar
1335,kinetics700,380,playing_beer_pong,activitynet,118,Playing_polo,similar
1336,kinetics700,380,playing_beer_pong,activitynet,119,Playing_pool,similar
1337,kinetics700,380,playing_beer_pong,activitynet,120,Playing_racquetball,similar
1338,kinetics700,380,playing_beer_pong,activitynet,121,Playing_rubik_cube,similar
1339,kinetics700,381,playing_billiards,activitynet,104,Playing_badminton,similar
1340,kinetics700,381,playing_billiards,activitynet,106,Playing_beach_volleyball,similar
1341,kinetics700,381,playing_billiards,activitynet,107,Playing_blackjack,similar
1342,kinetics700,381,playing_billiards,activitynet,110,Playing_field_hockey,similar
1343,kinetics700,381,playing_billiards,activitynet,114,Playing_ice_hockey,similar
1344,kinetics700,381,playing_billiards,activitynet,115,Playing_kickball,similar
1345,kinetics700,381,playing_billiards,activitynet,116,Playing_lacrosse,similar
1346,kinetics700,381,playing_billiards,activitynet,118,Playing_polo,similar
1347,kinetics700,381,playing_billiards,activitynet,119,Playing_pool,equal
1348,kinetics700,381,playing_billiards,activitynet,120,Playing_racquetball,similar
1349,kinetics700,381,playing_billiards,activitynet,121,Playing_rubik_cube,similar
1350,kinetics700,382,playing_blackjack,activitynet,104,Playing_badminton,similar
1351,kinetics700,382,playing_blackjack,activitynet,106,Playing_beach_volleyball,similar
1352,kinetics700,382,playing_blackjack,activitynet,107,Playing_blackjack,equal
1353,kinetics700,382,playing_blackjack,activitynet,110,Playing_field_hockey,similar
1354,kinetics700,382,playing_blackjack,activitynet,114,Playing_ice_hockey,similar
